id,domain_code,domain,role,workflow,context,path
"COK-LEG-01-02","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","수집 목적 검토","신규 요청","manuals/leg/COK-LEG-01-02.md"
"COK-LEG-01-03","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","수집 목적 검토","실사용자 신고","manuals/leg/COK-LEG-01-03.md"
"COK-LEG-01-04","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","수집 목적 검토","배포 직전","manuals/leg/COK-LEG-01-04.md"
"COK-LEG-01-05","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","수집 목적 검토","배포 직후","manuals/leg/COK-LEG-01-05.md"
"COK-LEG-01-06","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","수집 목적 검토","장애 발생","manuals/leg/COK-LEG-01-06.md"
"COK-LEG-01-07","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","수집 목적 검토","보안 의심","manuals/leg/COK-LEG-01-07.md"
"COK-LEG-01-08","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","수집 목적 검토","개인정보 포함 가능성","manuals/leg/COK-LEG-01-08.md"
"COK-LEG-01-09","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","수집 목적 검토","파일럿 진행","manuals/leg/COK-LEG-01-09.md"
"COK-LEG-01-10","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","수집 목적 검토","월간 회고","manuals/leg/COK-LEG-01-10.md"
"COK-LEG-02-01","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","개인정보 고지 설정","정기 점검","manuals/leg/COK-LEG-02-01.md"
"COK-LEG-02-02","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","개인정보 고지 설정","신규 요청","manuals/leg/COK-LEG-02-02.md"
"COK-LEG-02-03","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","개인정보 고지 설정","실사용자 신고","manuals/leg/COK-LEG-02-03.md"
"COK-LEG-02-04","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","개인정보 고지 설정","배포 직전","manuals/leg/COK-LEG-02-04.md"
"COK-LEG-02-05","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","개인정보 고지 설정","배포 직후","manuals/leg/COK-LEG-02-05.md"
"COK-LEG-02-06","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","개인정보 고지 설정","장애 발생","manuals/leg/COK-LEG-02-06.md"
"COK-LEG-02-07","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","개인정보 고지 설정","보안 의심","manuals/leg/COK-LEG-02-07.md"
"COK-LEG-02-08","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","개인정보 고지 설정","개인정보 포함 가능성","manuals/leg/COK-LEG-02-08.md"
"COK-LEG-02-09","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","개인정보 고지 설정","파일럿 진행","manuals/leg/COK-LEG-02-09.md"
"COK-LEG-02-10","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","개인정보 고지 설정","월간 회고","manuals/leg/COK-LEG-02-10.md"
"COK-LEG-03-01","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","동의 문항 검토","정기 점검","manuals/leg/COK-LEG-03-01.md"
"COK-LEG-03-02","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","동의 문항 검토","신규 요청","manuals/leg/COK-LEG-03-02.md"
"COK-LEG-03-03","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","동의 문항 검토","실사용자 신고","manuals/leg/COK-LEG-03-03.md"
"COK-LEG-03-04","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","동의 문항 검토","배포 직전","manuals/leg/COK-LEG-03-04.md"
"COK-LEG-03-05","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","동의 문항 검토","배포 직후","manuals/leg/COK-LEG-03-05.md"
"COK-LEG-03-06","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","동의 문항 검토","장애 발생","manuals/leg/COK-LEG-03-06.md"
"COK-LEG-03-07","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","동의 문항 검토","보안 의심","manuals/leg/COK-LEG-03-07.md"
"COK-LEG-03-08","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","동의 문항 검토","개인정보 포함 가능성","manuals/leg/COK-LEG-03-08.md"
"COK-LEG-03-09","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","동의 문항 검토","파일럿 진행","manuals/leg/COK-LEG-03-09.md"
"COK-LEG-03-10","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","동의 문항 검토","월간 회고","manuals/leg/COK-LEG-03-10.md"
"COK-LEG-04-01","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","보유 기간 검토","정기 점검","manuals/leg/COK-LEG-04-01.md"
"COK-LEG-04-02","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","보유 기간 검토","신규 요청","manuals/leg/COK-LEG-04-02.md"
"COK-LEG-04-03","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","보유 기간 검토","실사용자 신고","manuals/leg/COK-LEG-04-03.md"
"COK-LEG-04-04","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","보유 기간 검토","배포 직전","manuals/leg/COK-LEG-04-04.md"
"COK-LEG-04-05","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","보유 기간 검토","배포 직후","manuals/leg/COK-LEG-04-05.md"
"COK-LEG-04-06","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","보유 기간 검토","장애 발생","manuals/leg/COK-LEG-04-06.md"
"COK-LEG-04-07","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","보유 기간 검토","보안 의심","manuals/leg/COK-LEG-04-07.md"
"COK-LEG-04-08","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","보유 기간 검토","개인정보 포함 가능성","manuals/leg/COK-LEG-04-08.md"
"COK-LEG-04-09","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","보유 기간 검토","파일럿 진행","manuals/leg/COK-LEG-04-09.md"
"COK-LEG-04-10","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","보유 기간 검토","월간 회고","manuals/leg/COK-LEG-04-10.md"
"COK-LEG-05-01","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","국외 처리 고지","정기 점검","manuals/leg/COK-LEG-05-01.md"
"COK-LEG-05-02","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","국외 처리 고지","신규 요청","manuals/leg/COK-LEG-05-02.md"
"COK-LEG-05-03","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","국외 처리 고지","실사용자 신고","manuals/leg/COK-LEG-05-03.md"
"COK-LEG-05-04","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","국외 처리 고지","배포 직전","manuals/leg/COK-LEG-05-04.md"
"COK-LEG-05-05","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","국외 처리 고지","배포 직후","manuals/leg/COK-LEG-05-05.md"
"COK-LEG-05-06","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","국외 처리 고지","장애 발생","manuals/leg/COK-LEG-05-06.md"
"COK-LEG-05-07","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","국외 처리 고지","보안 의심","manuals/leg/COK-LEG-05-07.md"
"COK-LEG-05-08","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","국외 처리 고지","개인정보 포함 가능성","manuals/leg/COK-LEG-05-08.md"
"COK-LEG-05-09","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","국외 처리 고지","파일럿 진행","manuals/leg/COK-LEG-05-09.md"
"COK-LEG-05-10","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","국외 처리 고지","월간 회고","manuals/leg/COK-LEG-05-10.md"
"COK-LEG-06-01","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","위탁 여부 검토","정기 점검","manuals/leg/COK-LEG-06-01.md"
"COK-LEG-06-02","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","위탁 여부 검토","신규 요청","manuals/leg/COK-LEG-06-02.md"
"COK-LEG-06-03","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","위탁 여부 검토","실사용자 신고","manuals/leg/COK-LEG-06-03.md"
"COK-LEG-06-04","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","위탁 여부 검토","배포 직전","manuals/leg/COK-LEG-06-04.md"
"COK-LEG-06-05","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","위탁 여부 검토","배포 직후","manuals/leg/COK-LEG-06-05.md"
"COK-LEG-06-06","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","위탁 여부 검토","장애 발생","manuals/leg/COK-LEG-06-06.md"
"COK-LEG-06-07","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","위탁 여부 검토","보안 의심","manuals/leg/COK-LEG-06-07.md"
"COK-LEG-06-08","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","위탁 여부 검토","개인정보 포함 가능성","manuals/leg/COK-LEG-06-08.md"
"COK-LEG-06-09","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","위탁 여부 검토","파일럿 진행","manuals/leg/COK-LEG-06-09.md"
"COK-LEG-06-10","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","위탁 여부 검토","월간 회고","manuals/leg/COK-LEG-06-10.md"
"COK-LEG-07-01","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","정보주체 요청 접수","정기 점검","manuals/leg/COK-LEG-07-01.md"
"COK-LEG-07-02","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","정보주체 요청 접수","신규 요청","manuals/leg/COK-LEG-07-02.md"
"COK-LEG-07-03","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","정보주체 요청 접수","실사용자 신고","manuals/leg/COK-LEG-07-03.md"
"COK-LEG-07-04","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","정보주체 요청 접수","배포 직전","manuals/leg/COK-LEG-07-04.md"
"COK-LEG-07-05","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","정보주체 요청 접수","배포 직후","manuals/leg/COK-LEG-07-05.md"
"COK-LEG-07-06","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","정보주체 요청 접수","장애 발생","manuals/leg/COK-LEG-07-06.md"
"COK-LEG-07-07","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","정보주체 요청 접수","보안 의심","manuals/leg/COK-LEG-07-07.md"
"COK-LEG-07-08","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","정보주체 요청 접수","개인정보 포함 가능성","manuals/leg/COK-LEG-07-08.md"
"COK-LEG-07-09","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","정보주체 요청 접수","파일럿 진행","manuals/leg/COK-LEG-07-09.md"
"COK-LEG-07-10","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","정보주체 요청 접수","월간 회고","manuals/leg/COK-LEG-07-10.md"
"COK-LEG-08-01","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","정책 변경 고지","정기 점검","manuals/leg/COK-LEG-08-01.md"
"COK-LEG-08-02","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","정책 변경 고지","신규 요청","manuals/leg/COK-LEG-08-02.md"
"COK-LEG-08-03","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","정책 변경 고지","실사용자 신고","manuals/leg/COK-LEG-08-03.md"
"COK-LEG-08-04","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","정책 변경 고지","배포 직전","manuals/leg/COK-LEG-08-04.md"
"COK-LEG-08-05","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","정책 변경 고지","배포 직후","manuals/leg/COK-LEG-08-05.md"
"COK-LEG-08-06","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","정책 변경 고지","장애 발생","manuals/leg/COK-LEG-08-06.md"
"COK-LEG-08-07","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","정책 변경 고지","보안 의심","manuals/leg/COK-LEG-08-07.md"
"COK-LEG-08-08","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","정책 변경 고지","개인정보 포함 가능성","manuals/leg/COK-LEG-08-08.md"
"COK-LEG-08-09","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","정책 변경 고지","파일럿 진행","manuals/leg/COK-LEG-08-09.md"
"COK-LEG-08-10","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","정책 변경 고지","월간 회고","manuals/leg/COK-LEG-08-10.md"
"COK-LEG-09-01","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","컨시어지 테스트 검토","정기 점검","manuals/leg/COK-LEG-09-01.md"
"COK-LEG-09-02","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","컨시어지 테스트 검토","신규 요청","manuals/leg/COK-LEG-09-02.md"
"COK-LEG-09-03","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","컨시어지 테스트 검토","실사용자 신고","manuals/leg/COK-LEG-09-03.md"
"COK-LEG-09-04","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","컨시어지 테스트 검토","배포 직전","manuals/leg/COK-LEG-09-04.md"
"COK-LEG-09-05","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","컨시어지 테스트 검토","배포 직후","manuals/leg/COK-LEG-09-05.md"
"COK-LEG-09-06","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","컨시어지 테스트 검토","장애 발생","manuals/leg/COK-LEG-09-06.md"
"COK-LEG-09-07","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","컨시어지 테스트 검토","보안 의심","manuals/leg/COK-LEG-09-07.md"
"COK-LEG-09-08","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","컨시어지 테스트 검토","개인정보 포함 가능성","manuals/leg/COK-LEG-09-08.md"
"COK-LEG-09-09","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","컨시어지 테스트 검토","파일럿 진행","manuals/leg/COK-LEG-09-09.md"
"COK-LEG-09-10","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","컨시어지 테스트 검토","월간 회고","manuals/leg/COK-LEG-09-10.md"
"COK-LEG-10-01","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","법률 검토 요청 준비","정기 점검","manuals/leg/COK-LEG-10-01.md"
"COK-LEG-10-02","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","법률 검토 요청 준비","신규 요청","manuals/leg/COK-LEG-10-02.md"
"COK-LEG-10-03","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","법률 검토 요청 준비","실사용자 신고","manuals/leg/COK-LEG-10-03.md"
"COK-LEG-10-04","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","법률 검토 요청 준비","배포 직전","manuals/leg/COK-LEG-10-04.md"
"COK-LEG-10-05","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","법률 검토 요청 준비","배포 직후","manuals/leg/COK-LEG-10-05.md"
"COK-LEG-10-06","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","법률 검토 요청 준비","장애 발생","manuals/leg/COK-LEG-10-06.md"
"COK-LEG-10-07","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","법률 검토 요청 준비","보안 의심","manuals/leg/COK-LEG-10-07.md"
"COK-LEG-10-08","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","법률 검토 요청 준비","개인정보 포함 가능성","manuals/leg/COK-LEG-10-08.md"
"COK-LEG-10-09","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","법률 검토 요청 준비","파일럿 진행","manuals/leg/COK-LEG-10-09.md"
"COK-LEG-10-10","LEG","개인정보·컴플라이언스","개인정보 운영 담당자","법률 검토 요청 준비","월간 회고","manuals/leg/COK-LEG-10-10.md"
"COK-FIN-01-01","FIN","비용·벤더","재무·벤더 담당자","월간 비용 점검","정기 점검","manuals/fin/COK-FIN-01-01.md"
"COK-FIN-01-02","FIN","비용·벤더","재무·벤더 담당자","월간 비용 점검","신규 요청","manuals/fin/COK-FIN-01-02.md"
"COK-FIN-01-03","FIN","비용·벤더","재무·벤더 담당자","월간 비용 점검","실사용자 신고","manuals/fin/COK-FIN-01-03.md"
"COK-FIN-01-04","FIN","비용·벤더","재무·벤더 담당자","월간 비용 점검","배포 직전","manuals/fin/COK-FIN-01-04.md"
"COK-FIN-01-05","FIN","비용·벤더","재무·벤더 담당자","월간 비용 점검","배포 직후","manuals/fin/COK-FIN-01-05.md"
"COK-FIN-01-06","FIN","비용·벤더","재무·벤더 담당자","월간 비용 점검","장애 발생","manuals/fin/COK-FIN-01-06.md"
"COK-FIN-01-07","FIN","비용·벤더","재무·벤더 담당자","월간 비용 점검","보안 의심","manuals/fin/COK-FIN-01-07.md"
"COK-FIN-01-08","FIN","비용·벤더","재무·벤더 담당자","월간 비용 점검","개인정보 포함 가능성","manuals/fin/COK-FIN-01-08.md"
"COK-FIN-01-09","FIN","비용·벤더","재무·벤더 담당자","월간 비용 점검","파일럿 진행","manuals/fin/COK-FIN-01-09.md"
"COK-FIN-01-10","FIN","비용·벤더","재무·벤더 담당자","월간 비용 점검","월간 회고","manuals/fin/COK-FIN-01-10.md"
"COK-FIN-02-01","FIN","비용·벤더","재무·벤더 담당자","무료 한도 점검","정기 점검","manuals/fin/COK-FIN-02-01.md"
"COK-FIN-02-02","FIN","비용·벤더","재무·벤더 담당자","무료 한도 점검","신규 요청","manuals/fin/COK-FIN-02-02.md"
"COK-FIN-02-03","FIN","비용·벤더","재무·벤더 담당자","무료 한도 점검","실사용자 신고","manuals/fin/COK-FIN-02-03.md"
"COK-FIN-02-04","FIN","비용·벤더","재무·벤더 담당자","무료 한도 점검","배포 직전","manuals/fin/COK-FIN-02-04.md"
"COK-FIN-02-05","FIN","비용·벤더","재무·벤더 담당자","무료 한도 점검","배포 직후","manuals/fin/COK-FIN-02-05.md"
"COK-FIN-02-06","FIN","비용·벤더","재무·벤더 담당자","무료 한도 점검","장애 발생","manuals/fin/COK-FIN-02-06.md"
"COK-FIN-02-07","FIN","비용·벤더","재무·벤더 담당자","무료 한도 점검","보안 의심","manuals/fin/COK-FIN-02-07.md"
"COK-FIN-02-08","FIN","비용·벤더","재무·벤더 담당자","무료 한도 점검","개인정보 포함 가능성","manuals/fin/COK-FIN-02-08.md"
"COK-FIN-02-09","FIN","비용·벤더","재무·벤더 담당자","무료 한도 점검","파일럿 진행","manuals/fin/COK-FIN-02-09.md"
"COK-FIN-02-10","FIN","비용·벤더","재무·벤더 담당자","무료 한도 점검","월간 회고","manuals/fin/COK-FIN-02-10.md"
"COK-FIN-03-01","FIN","비용·벤더","재무·벤더 담당자","벤더 변경 검토","정기 점검","manuals/fin/COK-FIN-03-01.md"
"COK-FIN-03-02","FIN","비용·벤더","재무·벤더 담당자","벤더 변경 검토","신규 요청","manuals/fin/COK-FIN-03-02.md"
"COK-FIN-03-03","FIN","비용·벤더","재무·벤더 담당자","벤더 변경 검토","실사용자 신고","manuals/fin/COK-FIN-03-03.md"
"COK-FIN-03-04","FIN","비용·벤더","재무·벤더 담당자","벤더 변경 검토","배포 직전","manuals/fin/COK-FIN-03-04.md"
"COK-FIN-03-05","FIN","비용·벤더","재무·벤더 담당자","벤더 변경 검토","배포 직후","manuals/fin/COK-FIN-03-05.md"
"COK-FIN-03-06","FIN","비용·벤더","재무·벤더 담당자","벤더 변경 검토","장애 발생","manuals/fin/COK-FIN-03-06.md"
"COK-FIN-03-07","FIN","비용·벤더","재무·벤더 담당자","벤더 변경 검토","보안 의심","manuals/fin/COK-FIN-03-07.md"
"COK-FIN-03-08","FIN","비용·벤더","재무·벤더 담당자","벤더 변경 검토","개인정보 포함 가능성","manuals/fin/COK-FIN-03-08.md"
"COK-FIN-03-09","FIN","비용·벤더","재무·벤더 담당자","벤더 변경 검토","파일럿 진행","manuals/fin/COK-FIN-03-09.md"
"COK-FIN-03-10","FIN","비용·벤더","재무·벤더 담당자","벤더 변경 검토","월간 회고","manuals/fin/COK-FIN-03-10.md"
"COK-FIN-04-01","FIN","비용·벤더","재무·벤더 담당자","도메인 비용 점검","정기 점검","manuals/fin/COK-FIN-04-01.md"
"COK-FIN-04-02","FIN","비용·벤더","재무·벤더 담당자","도메인 비용 점검","신규 요청","manuals/fin/COK-FIN-04-02.md"
"COK-FIN-04-03","FIN","비용·벤더","재무·벤더 담당자","도메인 비용 점검","실사용자 신고","manuals/fin/COK-FIN-04-03.md"
"COK-FIN-04-04","FIN","비용·벤더","재무·벤더 담당자","도메인 비용 점검","배포 직전","manuals/fin/COK-FIN-04-04.md"
"COK-FIN-04-05","FIN","비용·벤더","재무·벤더 담당자","도메인 비용 점검","배포 직후","manuals/fin/COK-FIN-04-05.md"
"COK-FIN-04-06","FIN","비용·벤더","재무·벤더 담당자","도메인 비용 점검","장애 발생","manuals/fin/COK-FIN-04-06.md"
"COK-FIN-04-07","FIN","비용·벤더","재무·벤더 담당자","도메인 비용 점검","보안 의심","manuals/fin/COK-FIN-04-07.md"
"COK-FIN-04-08","FIN","비용·벤더","재무·벤더 담당자","도메인 비용 점검","개인정보 포함 가능성","manuals/fin/COK-FIN-04-08.md"
"COK-FIN-04-09","FIN","비용·벤더","재무·벤더 담당자","도메인 비용 점검","파일럿 진행","manuals/fin/COK-FIN-04-09.md"
"COK-FIN-04-10","FIN","비용·벤더","재무·벤더 담당자","도메인 비용 점검","월간 회고","manuals/fin/COK-FIN-04-10.md"
"COK-FIN-05-01","FIN","비용·벤더","재무·벤더 담당자","API 비용 점검","정기 점검","manuals/fin/COK-FIN-05-01.md"
"COK-FIN-05-02","FIN","비용·벤더","재무·벤더 담당자","API 비용 점검","신규 요청","manuals/fin/COK-FIN-05-02.md"
"COK-FIN-05-03","FIN","비용·벤더","재무·벤더 담당자","API 비용 점검","실사용자 신고","manuals/fin/COK-FIN-05-03.md"
"COK-FIN-05-04","FIN","비용·벤더","재무·벤더 담당자","API 비용 점검","배포 직전","manuals/fin/COK-FIN-05-04.md"
"COK-FIN-05-05","FIN","비용·벤더","재무·벤더 담당자","API 비용 점검","배포 직후","manuals/fin/COK-FIN-05-05.md"
"COK-FIN-05-06","FIN","비용·벤더","재무·벤더 담당자","API 비용 점검","장애 발생","manuals/fin/COK-FIN-05-06.md"
"COK-FIN-05-07","FIN","비용·벤더","재무·벤더 담당자","API 비용 점검","보안 의심","manuals/fin/COK-FIN-05-07.md"
"COK-FIN-05-08","FIN","비용·벤더","재무·벤더 담당자","API 비용 점검","개인정보 포함 가능성","manuals/fin/COK-FIN-05-08.md"
"COK-FIN-05-09","FIN","비용·벤더","재무·벤더 담당자","API 비용 점검","파일럿 진행","manuals/fin/COK-FIN-05-09.md"
"COK-FIN-05-10","FIN","비용·벤더","재무·벤더 담당자","API 비용 점검","월간 회고","manuals/fin/COK-FIN-05-10.md"
"COK-FIN-06-01","FIN","비용·벤더","재무·벤더 담당자","계약 갱신 확인","정기 점검","manuals/fin/COK-FIN-06-01.md"
"COK-FIN-06-02","FIN","비용·벤더","재무·벤더 담당자","계약 갱신 확인","신규 요청","manuals/fin/COK-FIN-06-02.md"
"COK-FIN-06-03","FIN","비용·벤더","재무·벤더 담당자","계약 갱신 확인","실사용자 신고","manuals/fin/COK-FIN-06-03.md"
"COK-FIN-06-04","FIN","비용·벤더","재무·벤더 담당자","계약 갱신 확인","배포 직전","manuals/fin/COK-FIN-06-04.md"
"COK-FIN-06-05","FIN","비용·벤더","재무·벤더 담당자","계약 갱신 확인","배포 직후","manuals/fin/COK-FIN-06-05.md"
"COK-FIN-06-06","FIN","비용·벤더","재무·벤더 담당자","계약 갱신 확인","장애 발생","manuals/fin/COK-FIN-06-06.md"
"COK-FIN-06-07","FIN","비용·벤더","재무·벤더 담당자","계약 갱신 확인","보안 의심","manuals/fin/COK-FIN-06-07.md"
"COK-FIN-06-08","FIN","비용·벤더","재무·벤더 담당자","계약 갱신 확인","개인정보 포함 가능성","manuals/fin/COK-FIN-06-08.md"
"COK-FIN-06-09","FIN","비용·벤더","재무·벤더 담당자","계약 갱신 확인","파일럿 진행","manuals/fin/COK-FIN-06-09.md"
"COK-FIN-06-10","FIN","비용·벤더","재무·벤더 담당자","계약 갱신 확인","월간 회고","manuals/fin/COK-FIN-06-10.md"
"COK-FIN-07-01","FIN","비용·벤더","재무·벤더 담당자","결제 수단 점검","정기 점검","manuals/fin/COK-FIN-07-01.md"
"COK-FIN-07-02","FIN","비용·벤더","재무·벤더 담당자","결제 수단 점검","신규 요청","manuals/fin/COK-FIN-07-02.md"
"COK-FIN-07-03","FIN","비용·벤더","재무·벤더 담당자","결제 수단 점검","실사용자 신고","manuals/fin/COK-FIN-07-03.md"
"COK-FIN-07-04","FIN","비용·벤더","재무·벤더 담당자","결제 수단 점검","배포 직전","manuals/fin/COK-FIN-07-04.md"
"COK-FIN-07-05","FIN","비용·벤더","재무·벤더 담당자","결제 수단 점검","배포 직후","manuals/fin/COK-FIN-07-05.md"
"COK-FIN-07-06","FIN","비용·벤더","재무·벤더 담당자","결제 수단 점검","장애 발생","manuals/fin/COK-FIN-07-06.md"
"COK-FIN-07-07","FIN","비용·벤더","재무·벤더 담당자","결제 수단 점검","보안 의심","manuals/fin/COK-FIN-07-07.md"
"COK-FIN-07-08","FIN","비용·벤더","재무·벤더 담당자","결제 수단 점검","개인정보 포함 가능성","manuals/fin/COK-FIN-07-08.md"
"COK-FIN-07-09","FIN","비용·벤더","재무·벤더 담당자","결제 수단 점검","파일럿 진행","manuals/fin/COK-FIN-07-09.md"
"COK-FIN-07-10","FIN","비용·벤더","재무·벤더 담당자","결제 수단 점검","월간 회고","manuals/fin/COK-FIN-07-10.md"
"COK-FIN-08-01","FIN","비용·벤더","재무·벤더 담당자","비용 이상 탐지","정기 점검","manuals/fin/COK-FIN-08-01.md"
"COK-FIN-08-02","FIN","비용·벤더","재무·벤더 담당자","비용 이상 탐지","신규 요청","manuals/fin/COK-FIN-08-02.md"
"COK-FIN-08-03","FIN","비용·벤더","재무·벤더 담당자","비용 이상 탐지","실사용자 신고","manuals/fin/COK-FIN-08-03.md"
"COK-FIN-08-04","FIN","비용·벤더","재무·벤더 담당자","비용 이상 탐지","배포 직전","manuals/fin/COK-FIN-08-04.md"
"COK-FIN-08-05","FIN","비용·벤더","재무·벤더 담당자","비용 이상 탐지","배포 직후","manuals/fin/COK-FIN-08-05.md"
"COK-FIN-08-06","FIN","비용·벤더","재무·벤더 담당자","비용 이상 탐지","장애 발생","manuals/fin/COK-FIN-08-06.md"
"COK-FIN-08-07","FIN","비용·벤더","재무·벤더 담당자","비용 이상 탐지","보안 의심","manuals/fin/COK-FIN-08-07.md"
"COK-FIN-08-08","FIN","비용·벤더","재무·벤더 담당자","비용 이상 탐지","개인정보 포함 가능성","manuals/fin/COK-FIN-08-08.md"
"COK-FIN-08-09","FIN","비용·벤더","재무·벤더 담당자","비용 이상 탐지","파일럿 진행","manuals/fin/COK-FIN-08-09.md"
"COK-FIN-08-10","FIN","비용·벤더","재무·벤더 담당자","비용 이상 탐지","월간 회고","manuals/fin/COK-FIN-08-10.md"
"COK-FIN-09-01","FIN","비용·벤더","재무·벤더 담당자","예산 승인","정기 점검","manuals/fin/COK-FIN-09-01.md"
"COK-FIN-09-02","FIN","비용·벤더","재무·벤더 담당자","예산 승인","신규 요청","manuals/fin/COK-FIN-09-02.md"
"COK-FIN-09-03","FIN","비용·벤더","재무·벤더 담당자","예산 승인","실사용자 신고","manuals/fin/COK-FIN-09-03.md"
"COK-FIN-09-04","FIN","비용·벤더","재무·벤더 담당자","예산 승인","배포 직전","manuals/fin/COK-FIN-09-04.md"
"COK-FIN-09-05","FIN","비용·벤더","재무·벤더 담당자","예산 승인","배포 직후","manuals/fin/COK-FIN-09-05.md"
"COK-FIN-09-06","FIN","비용·벤더","재무·벤더 담당자","예산 승인","장애 발생","manuals/fin/COK-FIN-09-06.md"
